fullvisitorID,TARGET
id_6106191762584083668,Pos
id_3168257501597928688,Pos
id_4471250210105748515,Pos
id_5410018202884968944,Pos
id_4503510439612681107,Neg
id_8297771436087262566,Pos
id_7421366613260575812,Neg
id_3501723766090692804,Neg
id_3760194910848005691,Neg
id_3558117008812022570,Neg
id_8854921246630227145,Neg
id_2929241437697361821,Pos
id_7504860992241146207,Pos
id_7787213258973030655,Neg
id_9061802743175815832,Pos
id_7359443393993710718,Pos
id_7284302129399090456,Pos
id_8996003801247203614,Neg
id_6549007001086312189,Pos
id_167679665122639488,Pos
id_5870536764005443213,Neg
id_3602226752434879351,Neg
id_3220285090444623722,Pos
id_5140137271351454580,Pos
id_5490893570938137765,Neg
id_8215176762562289997,Pos
id_1150814339348120577,Neg
id_7502643895764498346,Pos
id_5849240061293251211,Neg
id_2313617094825680767,Neg
id_705046787576131557,Pos
id_6672765521652392462,Pos
id_7608494545890684152,Pos
id_1536485858315493530,Neg
id_159807221973230734,Neg
id_5249436191801068117,Pos
id_8675766740400350755,Pos
id_9051692531891701365,Pos
id_7510477022760359815,Pos
id_3680904544640964296,Pos
id_8539968683442324561,Pos
id_5501840811217868617,Pos
id_5079054821992014092,Neg
id_4001679296741593633,Neg
id_2969178989968703438,Pos
id_6523106552994519278,Pos
id_3564816968815822201,Pos
id_1669406377342808439,Neg
id_4325060136202166961,Neg
id_5494799160799692032,Pos
id_7948692879567660363,Neg
id_8078658594242163260,Pos
id_7597491582666289615,Neg
id_1202921071543114251,Neg
id_353882766734334276,Pos
id_4040829426884564192,Neg
id_1946627566905913130,Neg
id_2397883807710675407,Pos
id_734174645888905688,Neg
id_2856776285622935954,Pos
id_3354848967035894719,Pos
id_330298487130876622,Pos
id_8401590549503298874,Pos
id_7718038945201637921,Pos
id_7526570969515930328,Pos
id_207210097436184597,Neg
id_4181691091335445097,Neg
id_5849792570180388489,Neg
id_2268474119510314769,Pos
id_7658915722489431692,Neg
id_8593874122222524142,Pos
id_9029718091929879124,Neg
id_7518261350283680487,Pos
id_6518148657498087881,Neg
id_3211125759154873915,Neg
id_4523037577142036538,Pos
id_3798910287226560770,Neg
id_4051176033165407055,Neg
id_8307430284962098230,Neg
id_3830735939048848965,Pos
id_1431432766436025585,Pos
id_1743810853179372026,Pos
id_3713844611637122745,Pos
id_5429982525137744869,Pos
id_8456038700319625132,Neg
id_3811236740286891954,Pos
id_8751509729904128650,Neg
id_163581037955409408,Pos
id_3779627718015290353,Neg
id_7721412126621419159,Pos
id_639703039171720807,Pos
id_4567425076304920476,Pos
id_1200238301850304514,Pos
id_1538596959301378166,Neg
id_8757376900049525204,Neg
id_3816979536758400128,Pos
id_8323524283331027605,Pos
id_6733360887360638907,Pos
id_603765557447562171,Neg
id_7641344736397209970,Neg
id_6943825202665011633,Neg
id_384582333973616055,Neg
id_6536395959198069043,Pos
id_6723247162792125723,Neg
id_4246043896293247516,Pos
id_772870664848049745,Neg
id_2539666888674240922,Pos
id_6338610516193283897,Neg
id_8227302073713525211,Neg
id_2015124109068714494,Neg
id_8240318526156092661,Pos
id_7965001944137554936,Neg
id_4591080270112262398,Pos
id_6272450191427793994,Pos
id_2453518065290289619,Neg
id_9146959652456945643,Pos
id_3596420368969902315,Pos
id_8879587544456889368,Pos
id_6778935008671698644,Neg
id_2036817293097865635,Neg
id_3651806828407419586,Neg
id_2974573176834303182,Pos
id_4976825898740359420,Neg
id_7647346300358560753,Neg
id_5960795110888686980,Neg
id_7366989874870215867,Neg
id_3788428123184262883,Neg
id_1067232201303165580,Pos
id_4326989890797960643,Pos
id_1101076985974345014,Pos
id_5675262730111546891,Neg
id_5548063498368719676,Neg
id_5756194924878282314,Neg
id_245925048605253961,Neg
id_7306217053999084187,Neg
id_3298638552485483875,Neg
id_6025289645476934516,Pos
id_5542898379287252658,Pos
id_5761719038799060684,Neg
id_6038646585744234418,Neg
id_534966108421616128,Neg
id_805718604790404936,Neg
id_5919925073982876407,Neg
id_7524779036220922022,Pos
id_7832893465985742923,Neg
id_3237114674981162953,Neg
id_4971638445833203262,Neg
id_8757330011886480202,Neg
id_832884165562237110,Pos
id_8978203751669953314,Pos
id_4748350041072506970,Pos
id_6590544931181440074,Neg
id_1525243025509921359,Neg
id_2433818020959498592,Neg
id_2740558967429512420,Neg
id_6990877016042934884,Pos
id_7434749636869968085,Pos
id_476551525247684044,Pos
id_3321712078876051926,Pos
id_7317481009456626756,Pos
id_3331904281085056175,Neg
id_5016545803540872049,Pos
id_5499129724766389343,Neg
id_3312032511076573027,Pos
id_1916322548248808708,Neg
id_6255111236657969842,Pos
id_2507856879116568809,Pos
id_2484564962234142636,Neg
id_8959072648781845183,Neg
id_535067220541037650,Neg
id_4640490664808456500,Pos
id_4293738215330706179,Neg
id_3577893267333203804,Neg
id_5032477967544275531,Neg
id_8743513166520230277,Pos
id_6653158351696465598,Pos
id_841999314526000222,Pos
id_6363782950149600517,Neg
id_8879131315850928581,Pos
id_5736004021628236703,Neg
id_5526948842142502669,Neg
id_6585213652705331305,Neg
id_1588440578754654023,Pos
id_2716837970424947947,Pos
id_2993296159042699718,Neg
id_145360734421827454,Neg
id_5531286037552368506,Neg
id_12370430769215395,Neg
id_4124101137586637976,Pos
id_2556922314922908117,Neg
id_352743290441285860,Pos
id_1720620104253569405,Pos
id_5456848219885043359,Pos
id_7758133521469586422,Neg
id_5181641623386414924,Pos
id_5173533790284961304,Pos
id_2485586807967257027,Neg
id_3356583433743097268,Neg
id_5342197323500319479,Pos
id_3778648005908960513,Pos
id_6419975647965632991,Neg
id_4770927911022592413,Pos
id_9043059149412505899,Pos
id_4364062476509014985,Pos
id_7767954625602748478,Pos
id_4443856238680688308,Pos
id_6497246967224264941,Pos
id_9076487833356826949,Neg
id_6207188618631427557,Pos
id_2840935741859291853,Pos
id_4035304896321499790,Pos
id_4770087884172224056,Pos
id_5394388550610669533,Pos
id_5791912134908277046,Neg
id_2528699092684923060,Pos
id_7218086678722928200,Neg
id_6290364946700156653,Pos
id_80403953977699462,Neg
id_3388348066976502819,Pos
id_237384257031493635,Neg
id_4723831932499600520,Pos
id_4045159445407631640,Pos
id_3489910170778910743,Neg
id_2322716103302868514,Neg
id_5636262979624615556,Pos
id_2277007480789168969,Neg
id_1880071121597370418,Pos
id_9005188554449980645,Pos
id_4787685950027752956,Pos
id_3384368577913585445,Neg
id_4546922577468765804,Pos
id_1018603456292799492,Neg
id_94070681646725870,Neg
id_5491695209407988198,Pos
id_4975252446060256964,Neg
id_3594745546472142443,Pos
id_3069578553449395568,Neg
id_9201357440483620363,Pos
id_7904223110308206431,Neg
id_9154305880479593660,Neg
id_92729187268833370,Pos
id_8841757841883174777,Neg
id_6183805274782257795,Neg
id_2307149294983717939,Neg
id_5369703990576365102,Neg
id_8969776123894688196,Neg
id_4048175371441162467,Pos
id_4921472673759625793,Pos
id_6207899916754703880,Pos
id_538101288518080183,Neg
id_5477814966011290562,Pos
id_680973465819812199,Pos
id_4922068166680421884,Neg
id_8184569438334942413,Pos
id_1838007740915250946,Pos
id_8364574120460189752,Pos
id_4820378369201712262,Neg
id_6788868516414130732,Pos
id_3947019288073469526,Pos
id_1715198189080199827,Pos
id_4070934733861964683,Pos
id_430187091295410750,Pos
id_3743215470607374442,Neg
id_4639233699683912413,Neg
id_5142223873832972486,Neg
id_5825011240244304449,Pos
id_6997245262865828153,Neg
id_4138039573476711008,Neg
id_3335700767980482,Pos
id_5069337200785562285,Neg
id_7211918654721133172,Pos
id_966927453465115548,Neg
id_1884596123050294780,Pos
id_6443773396026485251,Neg
id_2381931298447499787,Pos
id_7089754271397404448,Pos
id_5434210430816010131,Neg
id_7936065297761596506,Neg
id_4284739378377630320,Pos
id_724166285468555931,Neg
id_7058022043698799698,Pos
id_4686546342150494516,Neg
id_497524426073979629,Pos
id_2866024595750087900,Pos
id_3661768850427557232,Pos
id_2817048954824834710,Pos
id_4025337595809195521,Pos
id_2554089715273229014,Pos
id_546809055541155803,Neg
id_253218933867395341,Pos
id_7083596340526981850,Pos
id_1605308298302584081,Neg
id_3354712524521479725,Neg
id_2096482510622714069,Pos
id_4620889469154066483,Pos
id_6534806636615269067,Pos
id_2818688640202055496,Neg
id_3356457234722148804,Neg
id_5032060312039250457,Pos
id_6710395748719987234,Neg
id_6721342735640879197,Pos
id_1886634566049591977,Neg
id_4938682289887696037,Pos
id_8556449069986263223,Pos
id_6137606944388271397,Pos
id_5151613230693058925,Neg
id_6984684029710777323,Neg
id_2585392450541285994,Neg
id_1556994649282658451,Pos
id_6312749259663175910,Pos
id_7295743887912472231,Pos
id_1739724672834193901,Neg
id_6926317344011813400,Neg
id_3201975885378245646,Pos
id_4824142877971526235,Neg
id_2923062556013895694,Neg
id_7462407053000769777,Pos
id_2701702071879692943,Pos
id_3177865974795501598,Neg
id_3830129416651732989,Neg
id_1556760990171491005,Neg
id_5388330585136065134,Pos
id_4852228755752520876,Neg
id_5269164591501461247,Pos
id_8965564616398534715,Pos
id_1410729825779591530,Pos
id_4727348114854748650,Pos
id_5738770680649809559,Neg
id_3367371498240926771,Pos
id_1431484013986956123,Pos
id_4772569378835005035,Pos
id_2318336499378391587,Pos
id_2247642273991091633,Pos
id_1849321994737920455,Neg
id_7911481617926507906,Pos
id_2490914508716196781,Neg
id_946818227609454880,Pos
id_6278422691345440448,Pos
id_1939227548709688186,Pos
id_1184068441471552682,Pos
id_6405693030573885689,Pos
id_3454171215303429386,Neg
id_7479307259685330376,Pos
id_8786901591864629878,Pos
id_7442995858108128587,Neg
id_8822045294907681963,Neg
id_2199486095645453187,Pos
id_4942364992421281316,Neg
id_6657898256136463063,Pos
id_6341704687946232547,Pos
id_2450032205408671668,Pos
id_2555882237052223650,Neg
id_2350440731379015647,Neg
id_5200913979168591030,Pos
id_6897845030851893963,Neg
id_6763817462522779187,Neg
id_48726280951528233,Pos
id_1973232372455087109,Neg
id_8009527281678877444,Neg
id_6162265575707873335,Neg
id_6902066103231632577,Pos
id_7554851521054469448,Neg
id_8565662857169127682,Pos
id_490481478578306260,Pos
id_7160842469839183943,Neg
id_6866645134284853656,Pos
id_1805156803080825441,Neg
id_3536048865548534626,Neg
id_8342963249480512997,Neg
id_7271992018686370432,Pos
id_8939394762189114749,Pos
id_2297379142012647641,Neg
id_5599219470850202279,Neg
id_7998827388571685985,Pos
id_3885309116367874828,Pos
id_8965925148840881679,Pos
id_7667190702833523002,Neg
id_8056999447827309615,Neg
id_59384439868009110,Pos
id_8710941770929874194,Neg
id_3289347816669394613,Neg
id_2016393100109098289,Pos
id_8150665490490028043,Neg
id_5681231321612259548,Neg
id_1257374792954787581,Neg
id_5095787065386333772,Pos
id_557963016885740028,Pos
id_5039516886363609795,Pos
id_7948089728720961661,Neg
id_4598345134280408234,Neg
id_3526063594868445606,Pos
id_4506822280306175752,Pos
id_5891851140504687626,Pos
id_8190687559116995536,Pos
id_873261071507109573,Pos
id_282590931007448480,Pos
id_679136319326066980,Pos
id_2006262848505538946,Pos
id_8366794043030657566,Neg
id_5503378113160205471,Pos
id_4117469282877840929,Pos
id_1642059740737565658,Pos
id_7035699445096485465,Neg
id_1491913804412137541,Pos
id_6323949065510604697,Pos
id_2579325074792461867,Pos
id_7428386634232396226,Neg
id_182592693514214171,Pos
id_775730168175951072,Pos
id_1833506971666520604,Neg
id_8782717039586796578,Pos
id_5820876986326807947,Pos
id_1238451910074152106,Neg
id_5364379382181402682,Pos
id_5581289498515746089,Pos
id_5877662479822741577,Neg
id_2255961140314255705,Neg
id_1639822870247695404,Pos
id_9013223712410689052,Pos
id_8831585271973426687,Pos
id_5487816982788331999,Pos
id_7129707581895304389,Pos
id_3056902296830906502,Pos
id_2305976004407167253,Pos
id_3709056290031907214,Pos
id_2207724925250838538,Neg
id_7757663188192735743,Neg
id_576587717363166538,Neg
id_3102878444265326467,Pos
id_4623427842072955039,Pos
id_7157235582074188067,Neg
id_8858056078804582635,Neg
id_8062392337618772649,Pos
id_7811414424733172680,Pos
id_12076835386409977,Neg
id_3972544330252952830,Pos
id_8814411192356871585,Pos
id_5526022374739903303,Pos
id_355829314631341432,Pos
id_2526111336230579358,Pos
id_8899671142246781552,Pos
id_1781415409275720824,Neg
id_8736331405678716389,Pos
id_4516790869338875765,Pos
id_2263988623166185650,Neg
id_6521695982656895762,Neg
id_3115451162153293696,Pos
id_3777190594658042180,Pos
id_3628388665251305023,Neg
id_8063339987787267678,Neg
id_2375848319090962314,Pos
id_8435973373317248594,Neg
id_682627178548326460,Neg
id_4388747706576898551,Pos
id_4414118009673114380,Pos
id_5105455079717102195,Neg
id_4629174942105753453,Neg
id_7293228733595145585,Neg
id_5673399775164164418,Pos
id_6648018478433109446,Pos
id_806700163729257672,Pos
id_5063170473858449796,Pos
id_7981030371238698142,Pos
id_5425946823543344442,Neg
id_5927492677502162787,Neg
id_3682298209992625997,Pos
id_436910218347625385,Pos
id_7954798699569128050,Neg
id_9009605176693095953,Neg
id_8585656745974015906,Neg
id_3555885850607968713,Pos
id_5756550702729843977,Pos
id_5312734045418216415,Neg
id_6844289378537338022,Neg
id_3722199018805920251,Neg
id_7699130428990804232,Neg
id_6642194962341570181,Neg
id_3316176179562295424,Pos
id_2693221869406835205,Pos
id_6875875323939132014,Neg
id_1865688392816881371,Pos
id_8079578803873757795,Neg
id_7904591017205461099,Neg
id_4229583747668766673,Pos
id_6814568149013383154,Neg
id_6047839164374948739,Neg
id_1999372428183260500,Pos
id_4596807978346681706,Pos
id_818166721391887017,Pos
id_6089641484066561328,Pos
id_8805626678612295147,Pos
id_6590266441206249184,Neg
id_5321965334593437356,Pos
id_2640043852092455739,Pos
id_3796779669913052790,Pos
id_1848696522941009976,Pos
id_7963632412206118088,Pos
id_893214033575244997,Neg
id_6992992558050537900,Neg
id_4640487718462641194,Neg
id_3403525300280426055,Neg
id_3704805943150639695,Pos
id_4527378672391656490,Pos
id_6178704923807418346,Pos
id_1229395314400793876,Pos
id_5367961591068456547,Pos
id_3287220600975945543,Neg
id_7657183136974684223,Pos
id_2416764110288840121,Pos
id_2659436801964339029,Neg
id_4279535248109253665,Neg
id_5987852880869177330,Neg
id_887106156286444050,Pos
id_3238032281855152171,Neg
id_9147215439230712003,Pos
id_6260096564109460955,Neg
id_2854746711715211628,Pos
id_2264914029693296743,Pos
id_5038264538326150001,Pos
id_5137472832549409579,Pos
id_4390954684111730623,Pos
id_5793845445691172784,Neg
id_943278173825097334,Pos
id_8458344479282261469,Neg
id_2530510705593738441,Neg
id_2249181697646739638,Neg
id_4289528288387869230,Neg
id_6847588497530984173,Neg
id_4074681074915263649,Neg
id_5921614001148991768,Pos
id_7978060942518239675,Pos
id_4422409525645135063,Neg
id_4217605788253260851,Neg
id_8836488707282376258,Neg
id_5544503279712211912,Pos
id_5663160663277808967,Neg
id_5747894750262374239,Pos
id_7109291789862509552,Neg
id_2476592583813878984,Neg
id_5305445034947524365,Pos
id_3340976347228936501,Pos
id_3177268626445959173,Neg
id_2707368044278600784,Pos
id_6849212544928606194,Pos
id_2453806803050103044,Neg
id_6622344456723331283,Neg
id_2607022103409225834,Pos
id_9046120378757732462,Pos
id_7940153062950319699,Pos
id_1181738675111005327,Pos
id_1143886363827052148,Pos
id_8866790702281573659,Pos
id_8749851206813377197,Pos
id_7765253958775778091,Pos
id_3424939268490124004,Pos
id_1284398765833571566,Pos
id_4667660404589464584,Neg
id_5443108383278048489,Neg
id_4750207764754557292,Neg
id_8061702733368875005,Neg
id_7176114871037349503,Neg
id_366671946685694386,Neg
id_6812533090428742925,Neg
id_1455718478624720020,Neg
id_2443397301270887554,Neg
id_7378530413336216079,Pos
id_5620793220424515073,Neg
id_2780807861871913003,Pos
id_371122189941248246,Neg
id_2470094525923033824,Neg
id_8738659600069987000,Neg
id_208669407059246445,Pos
id_1440465108428853751,Neg
id_5687704172334160734,Pos
id_3805478434675426292,Pos
id_5464221235619692607,Neg
id_5718871165154842053,Pos
id_3511854747832083652,Pos
id_2079547119564023422,Pos
id_4850986200234335142,Pos
id_8572084872659500201,Pos
id_3201702502119199966,Neg
id_7662148565841655994,Neg
id_8501722420610387236,Pos
id_5353258865749733927,Neg
id_8625784878828302425,Neg
id_8293281288302682303,Pos
id_1784335218240162126,Neg
id_5714198442603762478,Pos
id_2830278957340075779,Pos
id_1864960473171439255,Pos
id_4350819301357396152,Neg
id_3332502685992534987,Neg
id_7844716226756480482,Pos
id_8079339565599223343,Pos
id_3175902375877815802,Pos
id_722690813871835390,Pos
id_8188950103111441372,Neg
id_6448525416563986989,Neg
id_2017186363386504068,Neg
id_8079694518877112066,Pos
id_4047579131169054018,Neg
id_1555784787059700151,Neg
id_9025016537259406535,Pos
id_2225489073201277096,Neg
id_1881128327797145289,Neg
id_7046771342503114720,Neg
id_8871713752716087254,Pos
id_1801882431681112937,Pos
id_1418621909783458275,Pos
id_3511672834495019933,Neg
id_5701877663166993553,Pos
id_294968047498930228,Pos
id_3376989252871342597,Neg
id_6085007313093656660,Neg
id_4829770354584181811,Pos
id_5843857616869619093,Pos
id_4811012462868561384,Neg
id_3137349469524774973,Pos
id_2436902529034449083,Neg
id_1166461454967624089,Pos
id_5288879642439561936,Pos
id_2582412945824507916,Pos
id_5754145697200543190,Neg
id_8475435184944530986,Pos
id_7138684394255849184,Pos
id_8938679173393270814,Neg
id_4373794189523775922,Pos
id_7726338320960745887,Neg
id_8024016753289762010,Neg
id_204302967217258711,Pos
id_6947882593851543599,Pos
id_1615797226915900365,Pos
id_4631866117073527633,Pos
id_3095759235322587646,Pos
id_6743183692309156678,Pos
id_1483141063124536188,Neg
id_8448706701521909808,Neg
id_3203305727515983850,Pos
id_172305070015522945,Pos
id_2156510300697814720,Pos
id_5982063939261789265,Neg
id_2939971919570805714,Neg
id_6933027882522558884,Pos
id_8974156586804814965,Pos
id_8349793639047979390,Neg
id_8361021027156219684,Pos
id_8062339539581017355,Pos
id_847873485459175833,Pos
id_5462964476648629993,Neg
id_5345395613851267803,Pos
id_6508761031517973181,Pos
id_2304853776698447551,Pos
id_5702706518865893212,Neg
id_8042052734007319046,Pos
id_8762181332070632852,Neg
id_1746846664913935122,Neg
id_5705221595880265565,Pos
id_7838811192180240486,Neg
id_7300621252773443651,Neg
id_913900649064909249,Pos
id_5098287788621510568,Neg
id_8978423989004539105,Pos
id_8629509242540090348,Pos
id_7253919831396397566,Pos
id_5846569137094402925,Neg
id_7898281113251577772,Neg
id_3170292160748993625,Neg
id_2886388087969503998,Pos
id_5271620522519451905,Pos
id_5880980831681742928,Neg
id_2848217747248286959,Neg
id_3934055272894625531,Neg
id_3799236176458529491,Pos
id_7261682576757963603,Neg
id_63577895608870602,Pos
id_7092888321915696465,Pos
id_2827242531426746626,Neg
id_4636382730453802630,Pos
id_7707151138686142764,Neg
id_1185824949949688435,Pos
id_6798664864369733467,Neg
id_7555423718072051170,Neg
id_5827742624696547592,Neg
id_2410284318899235862,Pos
id_5533781645479027642,Pos
id_806324981159635035,Pos
id_3924400010313138668,Neg
id_3877969923491126654,Pos
id_1620921930354913498,Neg
id_693946517615439783,Neg
id_3161381404978948206,Pos
id_2816227001165072278,Pos
id_4785651243630329826,Pos
id_8997498054731293379,Neg
id_6051698475962918680,Pos
id_3190040828398623229,Pos
id_4094916224919520691,Neg
id_3305793100419967909,Pos
id_6796847749606672640,Neg
id_4635017635226457696,Pos
id_3634570905607103154,Pos
id_412439191206660265,Neg
id_1746328846481181571,Neg
id_7502711773429171268,Pos
id_4431523837090471593,Pos
id_4431804088002834499,Pos
id_8793807078934771369,Pos
id_2196768777209135115,Pos
id_7980797274780400368,Pos
id_7527109506951103079,Pos
id_2659576289610794785,Pos
id_1565042318479404302,Neg
id_5806142083118207326,Neg
id_2320795531314131715,Neg
id_7451105851580586127,Pos
id_4786571298636880817,Neg
id_2356220812463424729,Neg
id_2929777252053958638,Neg
id_4992279667817239631,Pos
id_7158549099043666984,Pos
id_5224135325438344362,Pos
id_6584246365935629407,Pos
id_7563758780716668893,Pos
id_6435394022208052347,Neg
id_1359908959530756629,Pos
id_3458938633329792223,Pos
id_8058406655208598568,Pos
id_2139607418245601342,Pos
id_8610279243726234944,Pos
id_5555204392600046506,Neg
id_854175190331684696,Neg
id_3865094766884872292,Pos
id_7655870268535956310,Pos
id_5600906087328012071,Neg
id_6585508472146287690,Neg
id_4634780866566088341,Pos
id_4440163052141115712,Neg
id_3263947998562155064,Neg
id_8852862342389992857,Neg
id_4733810116493048724,Pos
id_1140273570487556869,Neg
id_5842916301752155668,Neg
id_6583509980915605899,Neg
id_663564631924319607,Neg
id_4600866275789374819,Pos
id_6131238040467375067,Neg
id_8518431733173448612,Neg
id_103127371809824677,Pos
id_2788652228792882206,Pos
id_225399807918075319,Neg
id_8209236784131836831,Neg
id_2631375761983921110,Neg
id_4219492606041489873,Pos
id_4600241512665794656,Neg
id_2607303380821958894,Pos
id_7321598616077643578,Pos
id_6511591380608252545,Neg
id_5302811571457569535,Pos
id_2404669186026029172,Pos
id_1257221720319921347,Pos
id_5443628319135622298,Pos
id_1258288908024224673,Pos
id_9178092440160952853,Neg
id_7327769281490911235,Pos
id_5928732570141672869,Pos
id_2586245667270416573,Neg
id_4822175718531221609,Neg
id_5555522636789331365,Neg
id_8611810927849235387,Neg
id_601087001094442139,Pos
id_8345992352473792047,Neg
id_7166580103771817113,Pos
id_4014445532976672379,Neg
id_5043146133729079797,Neg
id_2783189369695371448,Neg
id_2924646935090716821,Pos
id_6541600879741031795,Pos
id_6265928528405510762,Pos
id_6133282852918800156,Pos
id_3348762817989777947,Neg
id_2698788632352844617,Pos
id_6645198188159916589,Pos
id_6333384756470452469,Pos
id_1176449856676892648,Pos
id_3686714772102293709,Pos
id_6893240649817426705,Neg
id_6935111070505012031,Pos
id_316689187455479410,Neg
id_4584052801672316288,Pos
id_3285248420716128733,Pos
id_8534589185398566179,Pos
id_3683248243868311389,Pos
id_6812022109581094571,Pos
id_7819228241549501336,Neg
id_811166899652025001,Pos
id_3633390996484986383,Pos
id_2965457804532984244,Pos
id_3664263380316613866,Pos
id_3271857618923217158,Pos
id_8089798944835759904,Neg
id_5557430014582509005,Pos
id_3731598623456820423,Pos
id_6755229705481785922,Pos
id_8274039783276693100,Neg
id_4065232902780930106,Pos
id_8216811104992662935,Pos
id_6243425137447994124,Pos
id_5222972742215492859,Neg
id_1682945351210207286,Neg
id_1845436157430772616,Pos
id_8596330383951506101,Neg
id_8208982023851740034,Pos
id_8812629210470006073,Neg
id_7568044097223189786,Neg
id_4404939260837270150,Neg
id_3377686407662928223,Neg
id_3529812598802316646,Pos
id_1715749482488813928,Pos
id_8034003870807931742,Neg
id_145551074484619090,Pos
id_7594110412655033683,Pos
id_7572131553174153235,Neg
id_7222448273848476314,Pos
id_4331049034324000354,Pos
id_792567204481030198,Pos
id_2941375983033248191,Pos
id_3985089049257875173,Pos
id_1963598876772630510,Pos
id_3382796022884428621,Pos
id_4819285123932932562,Pos
id_1111411643657532582,Pos
id_4674494745526079366,Neg
id_5306375329156947011,Neg
id_3245894520140608388,Pos
id_512763390951033993,Pos
id_4717486586472660029,Neg
id_7540054993647593398,Neg
id_4719616263188686131,Pos
id_2436165491171272245,Neg
id_6800904118577697319,Pos
id_4896387049687303043,Pos
id_9130060734264293177,Pos
id_4846843489531757787,Neg
id_666933814725479818,Pos
id_3966223203547278481,Pos
id_4199282882241254592,Pos
id_7347259413583874233,Neg
id_8745043441890440155,Pos
id_2527600074978099408,Neg
id_2807735502927525059,Pos
id_4270464792582568589,Pos
id_4481276124066569700,Neg
id_5898897712960668858,Neg
id_6490491765354234284,Neg
id_7592345528986210833,Pos
id_9076815732635297100,Neg
id_8462977146968124049,Neg
id_4673190625949548848,Pos
id_1224735034365170089,Neg
id_3851668376996259746,Pos
id_1892597148874849951,Pos
id_8849443518357652454,Neg
id_7281810644638272593,Neg
id_4983886996775989134,Pos
id_2487795804139200686,Pos
id_4556949127082029301,Neg
id_3461430423027938061,Pos
id_4158915300673130441,Pos
id_1770330974863822955,Neg
id_4899245745556254685,Neg
id_7041684052530517161,Neg
id_7627387192199731050,Neg
id_7669551869696426075,Neg
id_4335756855346218922,Pos
id_5628470556073253850,Pos
id_1960341912881298513,Neg
id_9020028860455995916,Neg
id_7482585758540818602,Neg
id_1684053130651152751,Pos
id_828155818888692464,Pos
id_200620427895350599,Pos
id_1940341581618253692,Pos
id_1096701217459113969,Neg
id_3811242173416475509,Neg
id_2519908553059801818,Pos
id_1782732516834458338,Neg
id_7502521347467913645,Neg
id_9163563927300910877,Pos
id_3046933037783215473,Pos
id_1208654006793195529,Pos
id_7218628596226441374,Neg
id_1928763367699989633,Neg
id_5997658999872082505,Neg
id_53818471486730856,Neg
id_4443964450380753793,Neg
id_338032125504466606,Pos
id_3404694879966520171,Pos
id_7349275050329887778,Pos
id_5722620409612437130,Pos
id_5810685844977502982,Neg
id_7921891729596308999,Neg
id_6065756556759903086,Neg
id_2038140250396451626,Neg
id_3800592290903614489,Pos
id_5836692834027041704,Neg
id_5408592716129555292,Neg
id_4851311140283897547,Pos
id_1932027242197153790,Pos
id_510318089972486357,Neg
id_1895978039791493300,Pos
id_7865018915119381454,Pos
id_6927619977528005023,Neg
id_7092527149526709317,Neg
id_6663764077651195722,Pos
id_2683149956352933416,Neg
id_2624142354156731182,Neg
id_2207987833082016783,Neg
id_9205921019328192096,Pos
id_7787752934500621577,Neg
id_8626430841908505206,Neg
id_7349878802473879556,Pos
id_709586095562461533,Pos
id_7320590024618177826,Neg
id_7397809125663904778,Pos
id_6075700441131866132,Neg
id_6644395686410140432,Neg
id_7760692179516778892,Pos
id_2651097908206948856,Neg
id_9180394126016753562,Pos
id_7291535915184926767,Pos
id_5916776777054222942,Pos
id_99862135807874304,Pos
id_543171720750565387,Neg
id_2300634418010509339,Pos
id_6125450052346336965,Pos
id_8980591109244618352,Neg
id_6800315312924097934,Pos
id_113866800094486654,Neg
id_3995367640438277994,Pos
id_4138969330818485949,Neg
id_6983282019244998301,Neg
id_7324182519941739029,Pos
id_2448472389243995387,Pos
id_3540064028608468477,Neg
id_2169536554250381846,Neg
id_8743787808209347159,Neg
id_5217976432534338112,Pos
id_3900134939740744924,Pos
id_5567392852652441596,Pos
id_2756592015915695936,Pos
id_268272145698681372,Pos
id_8104618471799714415,Neg
id_843914238577768194,Neg
id_572562834720104428,Pos
id_5217817742079474091,Pos
id_335212049977176494,Neg
id_5531692453125704552,Pos
id_801840953693719300,Neg
id_7535745913093620834,Pos
id_4540040029819052032,Neg
id_216595417019417813,Pos
id_5733855498600813428,Pos
id_5326396834603722329,Pos
id_8882806996108149145,Pos
id_5097254114544928127,Pos
id_1517608965949140124,Pos
id_9189281482797831423,Pos
id_6412588080872961838,Pos
id_7834458229943079539,Pos
id_753409201660693215,Pos
id_5518165827291975831,Pos
id_3201692816966695693,Neg
id_6943002527453530467,Pos
id_2112774266470518857,Neg
id_2061416280196941529,Neg
id_4156104317593515081,Pos
id_6828685513239657494,Pos
id_3650776074906831555,Neg
id_5955904113799482261,Pos
id_7596078959373507846,Neg
id_6610929979840869313,Pos
id_1982896336629646975,Neg
id_5422272818323098926,Pos
id_2049715629645796894,Pos
id_2483883840548813993,Neg
id_4910314834056492689,Neg
id_8220115820335315760,Neg
id_4018574005870618722,Neg
id_325960634589554158,Neg
id_5232639773005689292,Neg
id_4125867627566489171,Pos
id_4129486936379169379,Pos
id_7485235890804196138,Neg
id_3322252308422098669,Pos
id_6835158763393995186,Pos
id_1735632148822561598,Pos
id_7733743463055417074,Pos
id_1139543786822592733,Neg
id_8125648530049918254,Pos
id_8947941558129453374,Neg
id_5066345648686803579,Pos
id_6238523012106502333,Pos
id_6474649580882137163,Neg
id_3742054313315385803,Neg
